"cityid","cityprovid","cityname","createdby","createddate","updatedby","updateddate","isactive"
3527,35,KABUPATEN SAMPANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3528,35,KABUPATEN PAMEKASAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3529,35,KABUPATEN SUMENEP,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3571,35,KOTA KEDIRI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3572,35,KOTA BLITAR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3573,35,KOTA MALANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3574,35,KOTA PROBOLINGGO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3575,35,KOTA PASURUAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3576,35,KOTA MOJOKERTO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3577,35,KOTA MADIUN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3578,35,KOTA SURABAYA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3579,35,KOTA BATU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3601,36,KABUPATEN PANDEGLANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3602,36,KABUPATEN LEBAK,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3603,36,KABUPATEN TANGERANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3604,36,KABUPATEN SERANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3671,36,KOTA TANGERANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3672,36,KOTA CILEGON,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3673,36,KOTA SERANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
3674,36,KOTA TANGERANG SELATAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5101,51,KABUPATEN JEMBRANA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5102,51,KABUPATEN TABANAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5103,51,KABUPATEN BADUNG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5104,51,KABUPATEN GIANYAR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5105,51,KABUPATEN KLUNGKUNG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5106,51,KABUPATEN BANGLI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5107,51,KABUPATEN KARANGASEM,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5108,51,KABUPATEN BULELENG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5171,51,KOTA DENPASAR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5201,52,KABUPATEN LOMBOK BARAT,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5202,52,KABUPATEN LOMBOK TENGAH,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5203,52,KABUPATEN LOMBOK TIMUR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5204,52,KABUPATEN SUMBAWA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5205,52,KABUPATEN DOMPU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5206,52,KABUPATEN BIMA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5207,52,KABUPATEN SUMBAWA BARAT,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5208,52,KABUPATEN LOMBOK UTARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5271,52,KOTA MATARAM,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5272,52,KOTA BIMA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5301,53,KABUPATEN KUPANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5302,53,KAB TIMOR TENGAH SELATAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5303,53,KABUPATEN TIMOR TENGAH UTARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5304,53,KABUPATEN BELU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5305,53,KABUPATEN ALOR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5306,53,KABUPATEN FLORES TIMUR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5307,53,KABUPATEN SIKKA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5308,53,KABUPATEN ENDE,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5309,53,KABUPATEN NGADA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5310,53,KABUPATEN MANGGARAI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5311,53,KABUPATEN SUMBA TIMUR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5312,53,KABUPATEN SUMBA BARAT,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5313,53,KABUPATEN LEMBATA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5314,53,KABUPATEN ROTE NDAO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5315,53,KABUPATEN MANGGARAI BARAT,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5316,53,KABUPATEN NAGEKEO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5317,53,KABUPATEN SUMBA TENGAH,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5318,53,KABUPATEN SUMBA BARAT DAYA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5319,53,KABUPATEN MANGGARAI TIMUR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5320,53,KABUPATEN SABU RAIJUA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5321,53,KABUPATEN MALAKA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
5371,53,KOTA KUPANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6101,61,KABUPATEN SAMBAS,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6102,61,KABUPATEN MEMPAWAH,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6103,61,KABUPATEN SANGGAU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6104,61,KABUPATEN KETAPANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6105,61,KABUPATEN SINTANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6106,61,KABUPATEN KAPUAS HULU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6107,61,KABUPATEN BENGKAYANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6108,61,KABUPATEN LANDAK,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6109,61,KABUPATEN SEKADAU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6110,61,KABUPATEN MELAWI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6111,61,KABUPATEN KAYONG UTARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6112,61,KABUPATEN KUBU RAYA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6171,61,KOTA PONTIANAK,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6172,61,KOTA SINGKAWANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6201,62,KABUPATEN KOTAWARINGIN BARAT,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6202,62,KABUPATEN KOTAWARINGIN TIMUR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6203,62,KABUPATEN KAPUAS,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6204,62,KABUPATEN BARITO SELATAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6205,62,KABUPATEN BARITO UTARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6206,62,KABUPATEN KATINGAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6207,62,KABUPATEN SERUYAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6208,62,KABUPATEN SUKAMARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6209,62,KABUPATEN LAMANDAU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6210,62,KABUPATEN GUNUNG MAS,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6211,62,KABUPATEN PULANG PISAU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6212,62,KABUPATEN MURUNG RAYA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6213,62,KABUPATEN BARITO TIMUR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6271,62,KOTA PALANGKARAYA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6301,63,KABUPATEN TANAH LAUT,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6302,63,KABUPATEN KOTABARU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6303,63,KABUPATEN BANJAR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6304,63,KABUPATEN BARITO KUALA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6305,63,KABUPATEN TAPIN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6306,63,KABUPATEN HULU SUNGAI SELATAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6307,63,KABUPATEN HULU SUNGAI TENGAH,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6308,63,KABUPATEN HULU SUNGAI UTARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6309,63,KABUPATEN TABALONG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6310,63,KABUPATEN TANAH BUMBU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6311,63,KABUPATEN BALANGAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6371,63,KOTA BANJARMASIN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6372,63,KOTA BANJARBARU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6401,64,KABUPATEN PASER,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6402,64,KABUPATEN KUTAI KARTANEGARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6403,64,KABUPATEN BERAU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6407,64,KABUPATEN KUTAI BARAT,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6408,64,KABUPATEN KUTAI TIMUR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6409,64,KABUPATEN PENAJAM PASER UTARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6411,64,KABUPATEN MAHAKAM ULU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6471,64,KOTA BALIKPAPAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6472,64,KOTA SAMARINDA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6474,64,KOTA BONTANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6501,65,KABUPATEN BULUNGAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6502,65,KABUPATEN MALINAU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6503,65,KABUPATEN NUNUKAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6504,65,KABUPATEN TANA TIDUNG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
6571,65,KOTA TARAKAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7101,71,KABUPATEN BOLAANG MONGONDOW,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7102,71,KABUPATEN MINAHASA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7103,71,KABUPATEN KEPULAUAN SANGIHE,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7104,71,KABUPATEN KEPULAUAN TALAUD,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7105,71,KABUPATEN MINAHASA SELATAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7106,71,KABUPATEN MINAHASA UTARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7107,71,KABUPATEN MINAHASA TENGGARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7108,71,KABUPATEN BOLAANG MONGONDOW UTARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7109,71,KABUPATEN KEPULAUAN SIAU TAGULANDANG BIARO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7110,71,KABUPATEN BOLAANG MONGONDOW TIMUR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7111,71,KABUPATEN BOLAANG MONGONDOW SELATAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7171,71,KOTA MANADO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7172,71,KOTA BITUNG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7173,71,KOTA TOMOHON,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7174,71,KOTA KOTAMOBAGU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7201,72,KABUPATEN BANGGAI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7202,72,KABUPATEN POSO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7203,72,KABUPATEN DONGGALA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7204,72,KABUPATEN TOLI TOLI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7205,72,KABUPATEN BUOL,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7206,72,KABUPATEN MOROWALI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7207,72,KABUPATEN BANGGAI KEPULAUAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7208,72,KABUPATEN PARIGI MOUTONG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7209,72,KABUPATEN TOJO UNA UNA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7210,72,KABUPATEN SIGI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7211,72,KABUPATEN BANGGAI LAUT,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7212,72,KABUPATEN MOROWALI UTARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7271,72,KOTA PALU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7301,73,KABUPATEN KEPULAUAN SELAYAR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7302,73,KABUPATEN BULUKUMBA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7303,73,KABUPATEN BANTAENG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7304,73,KABUPATEN JENEPONTO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7305,73,KABUPATEN TAKALAR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7306,73,KABUPATEN GOWA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7307,73,KABUPATEN SINJAI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7308,73,KABUPATEN BONE,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7309,73,KABUPATEN MAROS,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7310,73,KABUPATEN PANGKAJENE KEPULAUAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7311,73,KABUPATEN BARRU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7312,73,KABUPATEN SOPPENG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7313,73,KABUPATEN WAJO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7314,73,KABUPATEN SIDENRENG RAPPANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7315,73,KABUPATEN PINRANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7316,73,KABUPATEN ENREKANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7317,73,KABUPATEN LUWU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7318,73,KABUPATEN TANA TORAJA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7322,73,KABUPATEN LUWU UTARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7324,73,KABUPATEN LUWU TIMUR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7326,73,KABUPATEN TORAJA UTARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7371,73,KOTA MAKASSAR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7372,73,KOTA PARE PARE,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7373,73,KOTA PALOPO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7401,74,KABUPATEN KOLAKA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7402,74,KABUPATEN KONAWE,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7403,74,KABUPATEN MUNA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7404,74,KABUPATEN BUTON,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7405,74,KABUPATEN KONAWE SELATAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7406,74,KABUPATEN BOMBANA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7407,74,KABUPATEN WAKATOBI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7408,74,KABUPATEN KOLAKA UTARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7409,74,KABUPATEN KONAWE UTARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7410,74,KABUPATEN BUTON UTARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7411,74,KABUPATEN KOLAKA TIMUR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7412,74,KABUPATEN KONAWE KEPULAUAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7413,74,KABUPATEN MUNA BARAT,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7414,74,KABUPATEN BUTON TENGAH,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7415,74,KABUPATEN BUTON SELATAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7471,74,KOTA KENDARI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7472,74,KOTA BAU BAU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7501,75,KABUPATEN GORONTALO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7502,75,KABUPATEN BOALEMO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7503,75,KABUPATEN BONE BOLANGO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7504,75,KABUPATEN PAHUWATO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7505,75,KABUPATEN GORONTALO UTARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7571,75,KOTA GORONTALO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7601,76,KABUPATEN PASANGKAYU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7602,76,KABUPATEN MAMUJU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7603,76,KABUPATEN MAMASA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7604,76,KABUPATEN POLEWALI MANDAR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7605,76,KABUPATEN MAJENE,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
7606,76,KABUPATEN MAMUJU TENGAH,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8101,81,KABUPATEN MALUKU TENGAH,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8102,81,KABUPATEN MALUKU TENGGARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8103,81,KABUPATEN KEPULAUAN TANIMBAR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8104,81,KABUPATEN BURU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8105,81,KABUPATEN SERAM BAGIAN TIMUR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8106,81,KABUPATEN SERAM BAGIAN BARAT,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8107,81,KABUPATEN KEPULAUAN ARU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8108,81,KABUPATEN MALUKU BARAT DAYA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8109,81,KABUPATEN BURU SELATAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8171,81,KOTA AMBON,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8172,81,KOTA TUAL,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8201,82,KABUPATEN HALMAHERA BARAT,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8202,82,KABUPATEN HALMAHERA TENGAH,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8203,82,KABUPATEN HALMAHERA UTARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8204,82,KABUPATEN HALMAHERA SELATAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8205,82,KABUPATEN KEPULAUAN SULA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8206,82,KABUPATEN HALMAHERA TIMUR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8207,82,KABUPATEN PULAU MOROTAI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8208,82,KABUPATEN PULAU TALIABU,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8271,82,KOTA TERNATE,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
8272,82,KOTA TIDORE KEPULAUAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9101,91,KABUPATEN MERAUKE,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9102,91,KABUPATEN JAYAWIJAYA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9103,91,KABUPATEN JAYAPURA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9104,91,KABUPATEN NABIRE,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9105,91,KABUPATEN KEPULAUAN YAPEN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9106,91,KABUPATEN BIAK NUMFOR,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9107,91,KABUPATEN PUNCAK JAYA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9108,91,KABUPATEN PANIAI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9109,91,KABUPATEN MIMIKA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9110,91,KABUPATEN SARMI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9111,91,KABUPATEN KEEROM,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9112,91,KABUPATEN PEGUNUNGAN BINTANG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9113,91,KABUPATEN YAHUKIMO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9114,91,KABUPATEN TOLIKARA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9115,91,KABUPATEN WAROPEN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9116,91,KABUPATEN BOVEN DIGOEL,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9117,91,KABUPATEN MAPPI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9118,91,KABUPATEN ASMAT,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9119,91,KABUPATEN SUPIORI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9120,91,KABUPATEN MAMBERAMO RAYA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9121,91,KABUPATEN MAMBERAMO TENGAH,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9122,91,KABUPATEN YALIMO,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9123,91,KABUPATEN LANNY JAYA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9124,91,KABUPATEN NDUGA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9125,91,KABUPATEN PUNCAK,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9126,91,KABUPATEN DOGIYAI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9127,91,KABUPATEN INTAN JAYA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9128,91,KABUPATEN DEIYAI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9171,91,KOTA JAYAPURA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9201,92,KABUPATEN SORONG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9202,92,KABUPATEN MANOKWARI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9203,92,KABUPATEN FAK FAK,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9204,92,KABUPATEN SORONG SELATAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9205,92,KABUPATEN RAJA AMPAT,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9206,92,KABUPATEN TELUK BINTUNI,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9207,92,KABUPATEN TELUK WONDAMA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9208,92,KABUPATEN KAIMANA,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9209,92,KABUPATEN TAMBRAUW,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9210,92,KABUPATEN MAYBRAT,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9211,92,KABUPATEN MANOKWARI SELATAN,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9212,92,KABUPATEN PEGUNUNGAN ARFAK,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
9271,92,KOTA SORONG,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
